section,setId,setSeq,questionType,contentType,contentBody,intAnswer,prepTime(in_seconds),floatAnswer.max,floatAnswer.min,fitbAnswer,mcscAnswer,subjectiveAnswer,option.1,option.2,option.3,option.4,option.5,mcmcAnswer,tagRelationships,difficultyLevel
DILR,DILR-3,2,mcsc,markdown,"**Study the data given below and answer the question that follows.**

A beverage wholesaler reports last month's trade at its three depots. Table 1 gives the number of packs sold, in hundreds of packs. Table 2 gives the selling price of one pack, in euros, at that depot.

Table 1: Packs sold (in hundreds)

| Category | Verona | Padua | Ferrara |
|---|--:|--:|--:|
| Espresso blend | 12 | 15 | 9 |
| Herbal tea | 8 | 6 | 10 |
| Cocoa | 5 | 9 | 11 |

Table 2: Price per pack (in euros)

| Category | Verona | Padua | Ferrara |
|---|--:|--:|--:|
| Espresso blend | 20 | 20 | 25 |
| Herbal tea | 10 | 15 | 10 |
| Cocoa | 30 | 20 | 20 |

**Which depot and category together generated the highest revenue?**",,210,,,,1,,"Padua, espresso blend","Ferrara, cocoa","Verona, espresso blend","Ferrara, espresso blend",,,DILR/di-table,0.5
DILR,DILR-3,3,mcsc,markdown,"**Study the data given below and answer the question that follows.**

A beverage wholesaler reports last month's trade at its three depots. Table 1 gives the number of packs sold, in hundreds of packs. Table 2 gives the selling price of one pack, in euros, at that depot.

Table 1: Packs sold (in hundreds)

| Category | Verona | Padua | Ferrara |
|---|--:|--:|--:|
| Espresso blend | 12 | 15 | 9 |
| Herbal tea | 8 | 6 | 10 |
| Cocoa | 5 | 9 | 11 |

Table 2: Price per pack (in euros)

| Category | Verona | Padua | Ferrara |
|---|--:|--:|--:|
| Espresso blend | 20 | 20 | 25 |
| Herbal tea | 10 | 15 | 10 |
| Cocoa | 30 | 20 | 20 |

**What was the combined revenue from cocoa across the three depots, in euros?**",,220,,,,3,,"52,000","61,000","55,000","58,000",,,DILR/di-table,0.5
DILR,DILR-3,4,mcsc,markdown,"**Study the data given below and answer the question that follows.**

A beverage wholesaler reports last month's trade at its three depots. Table 1 gives the number of packs sold, in hundreds of packs. Table 2 gives the selling price of one pack, in euros, at that depot.

Table 1: Packs sold (in hundreds)

| Category | Verona | Padua | Ferrara |
|---|--:|--:|--:|
| Espresso blend | 12 | 15 | 9 |
| Herbal tea | 8 | 6 | 10 |
| Cocoa | 5 | 9 | 11 |

Table 2: Price per pack (in euros)

| Category | Verona | Padua | Ferrara |
|---|--:|--:|--:|
| Espresso blend | 20 | 20 | 25 |
| Herbal tea | 10 | 15 | 10 |
| Cocoa | 30 | 20 | 20 |

**In how many of the nine depot and category combinations did revenue exceed 20,000 euros?**",,240,,,,2,,3,4,6,5,,,DILR/di-table,0.5
DILR,DILR-4,1,mcsc,markdown,"**Read the information given below and answer the question that follows.**

Four volunteers, Ines, Karim, Nadia and Omar, each work exactly one lab shift during a week, on Monday, Tuesday, Wednesday and Thursday, one volunteer per day. Each is also assigned a different single duty: filing, inventory, reception or training.

- Karim works on the day immediately after Nadia's shift.
- Ines works neither on Monday nor on Thursday.
- Omar's shift falls earlier in the week than Ines's shift.
- The volunteer working on Wednesday is assigned inventory.
- Ines is assigned reception, and Omar is assigned training.

**Which volunteer works on Monday?**",,200,,,,1,,Omar,Karim,Ines,Nadia,,,DILR/logic-investment,0.5
DILR,DILR-4,2,mcsc,markdown,"**Read the information given below and answer the question that follows.**

Four volunteers, Ines, Karim, Nadia and Omar, each work exactly one lab shift during a week, on Monday, Tuesday, Wednesday and Thursday, one volunteer per day. Each is also assigned a different single duty: filing, inventory, reception or training.

- Karim works on the day immediately after Nadia's shift.
- Ines works neither on Monday nor on Thursday.
- Omar's shift falls earlier in the week than Ines's shift.
- The volunteer working on Wednesday is assigned inventory.
- Ines is assigned reception, and Omar is assigned training.

**Which volunteer and duty are correctly paired?**",,210,,,,4,,Omar with reception,Karim with inventory,Nadia with filing,Karim with filing,,,DILR/logic-investment,0.5
DILR,DILR-4,3,mcsc,markdown,"**Read the information given below and answer the question that follows.**

Four volunteers, Ines, Karim, Nadia and Omar, each work exactly one lab shift during a week, on Monday, Tuesday, Wednesday and Thursday, one volunteer per day. Each is also assigned a different single duty: filing, inventory, reception or training.

- Karim works on the day immediately after Nadia's shift.
- Ines works neither on Monday nor on Thursday.
- Omar's shift falls earlier in the week than Ines's shift.
- The volunteer working on Wednesday is assigned inventory.
- Ines is assigned reception, and Omar is assigned training.

**Suppose Ines and Karim exchange shift days, every duty staying with the same person. Who then works on the day immediately before the inventory shift?**",,260,,,,1,,Karim,Nadia,Omar,Ines,,,DILR/logic-investment,1
DILR,DILR-5,1,mcsc,markdown,"**Study the data given below and answer the question that follows.**

The bar chart shows the number of bicycles sold, in thousands, for three models of a manufacturer in each of the years 2021, 2022 and 2023.

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-23/DILR-5_0.png)

**How many thousand bicycles were sold in total across the three models in 2022?**",,150,,,,1,,63,65,60,58,,,DILR/di-graph,0.5
DILR,DILR-5,2,mcsc,markdown,"**Study the data given below and answer the question that follows.**

The bar chart shows the number of bicycles sold, in thousands, for three models of a manufacturer in each of the years 2021, 2022 and 2023.

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-23/DILR-5_0.png)

**By what percentage did Kestrel sales grow from 2021 to 2023?**",,180,,,,2,,120%,140%,58%,240%,,,DILR/di-graph,0.5
DILR,DILR-5,3,mcsc,markdown,"**Study the data given below and answer the question that follows.**

The bar chart shows the number of bicycles sold, in thousands, for three models of a manufacturer in each of the years 2021, 2022 and 2023.

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-23/DILR-5_0.png)

**What is the ratio of total Orion sales over the three years to total Nimbus sales over the three years?**",,200,,,,3,,3 : 5,5 : 4,4 : 5,2 : 3,,,DILR/di-graph,0.5
DILR,DILR-5,4,mcsc,markdown,"**Study the data given below and answer the question that follows.**

The bar chart shows the number of bicycles sold, in thousands, for three models of a manufacturer in each of the years 2021, 2022 and 2023.

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-23/DILR-5_0.png)

**What were the average annual sales of Kestrel, in thousands, over the three years?**",,160,,,,2,,20,18,17,16,,,DILR/di-graph,0.5
DILR,DILR-5,5,mcsc,markdown,"**Study the data given below and answer the question that follows.**

The bar chart shows the number of bicycles sold, in thousands, for three models of a manufacturer in each of the years 2021, 2022 and 2023.

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-23/DILR-5_0.png)

**By how many thousand units did the three-model total in 2023 exceed the three-model total in 2021?**",,190,,,,4,,34,40,38,36,,,DILR/di-graph,0.5
QA,QA-MCQ-1,1,mcsc,text,"A school has 640 students, and 35% of them travel to school by bus. How many students travel by bus?",,60,,,,4,,192,416,448,224,,,QA/quant,0
QA,QA-MCQ-2,1,mcsc,text,"A trader buys a chair for 250 euros and sells it at a profit of 15% on the cost price. What is the selling price, in euros?",,65,,,,4,,265.00,275.00,212.50,287.50,,,QA/quant,0
QA,QA-MCQ-3,1,mcsc,text,A sum of 3300 euros is divided between Anna and Bruno in the ratio 4 : 7. How many euros does Bruno receive?,,70,,,,1,,2100,1650,2200,1200,,,QA/quant,0
QA,QA-MCQ-4,1,mcsc,text,Six readings taken during an experiment add up to 261. What is the average of the six readings?,,55,,,,4,,37.3,52.2,44.5,43.5,,,QA/quant,0
QA,QA-MCQ-5,1,mcsc,text,A circular flower bed has a diameter of 14 metres. What is the length of the fence needed to enclose it exactly once? (take pi = 22/7),,72,,,,4,,22 m,154 m,88 m,44 m,,,QA/quant,0
QA,QA-MCQ-6,1,mcsc,text,"Two bells ring at intervals of 15 seconds and 18 seconds. If they ring together once, after how many seconds will they next ring together?",,75,,,,4,,45,270,180,90,,,QA/quant,0
QA,QA-MCQ-7,1,mcsc,text,"A sum of 12000 euros is lent at 8% per annum simple interest. What total amount, in euros, is repaid at the end of 2 years and 6 months?",,125,,,,1,,14400,13920,14880,2400,,,QA/quant,0.5
QA,QA-MCQ-8,1,mcsc,text,A cyclist rides from a village to a market 30 km away at 15 km/h and returns along the same road at 10 km/h. What is the average speed for the whole trip?,,140,,,,3,,12.5 km/h,25 km/h,12 km/h,11 km/h,,,QA/quant,0.5
QA,QA-MCQ-9,1,mcsc,text,"A water tank is 3/5 full. After 24 litres are drawn out, the tank is 1/3 full. What is the full capacity of the tank, in litres?",,150,,,,4,,40,120,72,90,,,QA/quant,0.5
QA,QA-MCQ-10,1,mcsc,text,"A sum of 12000 euros is lent for 2 years at 10% per annum. By how many euros does the compound interest, compounded annually, exceed the simple interest for the same period?",,130,,,,1,,120 euros,240 euros,252 euros,100 euros,,,QA/quant,0.5
QA,QA-MCQ-11,1,mcsc,text,"Tap A alone can fill an empty tank in 15 minutes, while an outlet pipe B alone can empty a full tank in 20 minutes. If both are opened together when the tank is empty, how long will the tank take to fill completely?",,120,,,,1,,60 minutes,35 minutes,45 minutes,30 minutes,,,QA/quant,0.5
QA,QA-MCQ-12,1,mcsc,text,A laboratory has 40 litres of a solution in which acid forms 15% of the volume. How many litres of pure water must be added so that acid forms exactly 10% of the resulting solution?,,135,,,,4,,5 litres,10 litres,15 litres,20 litres,,,QA/quant,0.5
QA,QA-MCQ-13,1,mcsc,text,"A box holds 5 red marbles and 3 green marbles. One marble is drawn at random, its colour is noted, and it is put back before a second marble is drawn. What is the probability that the two marbles drawn have the same colour?",,145,,,,1,,17/32,1/2,13/28,15/64,,,QA/quant,0.5
QA,QA-MCQ-14,1,mcsc,text,A committee of 3 members is to be chosen from 5 men and 4 women. In how many ways can this be done if the committee must include at least one woman?,,150,,,,2,,64,74,84,40,,,QA/quant,0.5
QA,QA-MCQ-15,1,mcsc,text,"A closed solid cylinder has a base radius of 7 cm and a height of 10 cm. Taking pi = 22/7, what is its total surface area?",,130,,,,4,,594 square cm,440 square cm,902 square cm,748 square cm,,,QA/quant,0.5
QA,QA-MCQ-16,1,mcsc,text,"What is the smallest positive integer that leaves a remainder of 3 when divided by each of 6, 7 and 8, and is also exactly divisible by 11?",,230,,,,1,,1683,1680,2523,171,,,QA/quant,1
QA,QA-MCQ-17,1,mcsc,text,"Working in pairs, A and B finish a job in 12 days, B and C finish the same job in 15 days, and A and C finish it in 20 days. Working all three together, in how many days will they finish the job?",,210,,,,3,,12 days,5 days,10 days,16 days,,,QA/quant,1
QA,QA-MCQ-18,1,mcsc,text,In an arithmetic progression the sum of the first 15 terms is 600 and the 5th term is 22. What is the 20th term of this progression?,,215,,,,1,,112,118,100,106,,,QA/quant,1
QA,QA-TITA-1,1,tita,text,In a geometric progression the first term is 5 and the common ratio is 3. What is the fourth term? Type your answer as an integer.,135,125,,,,,,,,,,,,QA/quant,0
QA,QA-TITA-2,1,tita,text,"What is the sum of all even numbers from 2 to 40, both included? Type your answer as an integer.",420,130,,,,,,,,,,,,QA/quant,0
QA,QA-TITA-3,1,tita,text,"The population of a town is 12500. During the first year it rises by 20%, and during the second year it falls by 10%. What is the population at the end of the second year? Type your answer as an integer.",13500,180,,,,,,,,,,,,QA/quant,0.5
QA,QA-TITA-4,1,tita,text,"How many four-digit numbers can be formed using the digits 0, 1, 2, 3 and 4 if no digit is repeated in a number? Type your answer as an integer.",96,200,,,,,,,,,,,,QA/quant,0.5
QA,QA-TITA-5,1,tita,text,A train 180 m long crosses a platform 240 m long in 21 seconds. What is the speed of the train in km/h? Type your answer as an integer.,72,190,,,,,,,,,,,,QA/quant,0.5
QA,QA-TITA-6,1,tita,text,"What is the smallest positive integer that leaves a remainder of 3 when divided by 5, a remainder of 4 when divided by 6, and a remainder of 5 when divided by 7? Type your answer as an integer.",208,300,,,,,,,,,,,,QA/quant,1
