section,setId,setSeq,questionType,contentType,contentBody,intAnswer,prepTime(in_seconds),floatAnswer.max,floatAnswer.min,fitbAnswer,mcscAnswer,subjectiveAnswer,option.1,option.2,option.3,option.4,option.5,mcmcAnswer,tagRelationships,difficultyLevel
VARC,VARC-SET3,4,mcsc,markdown,"## Comprehension

### Passage
#### Question No.1 to Question No.4 are based on the following passage


The conventional wisdom about creativity suggests that groundbreaking ideas emerge from moments of sudden insight—the proverbial ""eureka moment"" when a solution appears fully formed in the mind. However, research into the creative process reveals a far more complex and gradual reality. Creativity, according to cognitive psychologists, is less about spontaneous inspiration and more about the systematic recombination of existing knowledge in novel ways.

Dr. Keith Sawyer of the University of North Carolina has spent decades studying creative cognition. ""What we call creativity is really an incremental process,"" he explains. ""When we examine the notebooks of famous inventors and artists, we rarely find sudden breakthroughs. Instead, we see countless small iterations, failed experiments, and gradual refinements."" His research suggests that the brain continuously processes information in the background, making connections between disparate concepts without our conscious awareness. These unconscious connections eventually surface as what feels like a sudden insight, but the groundwork has been laid through sustained engagement with a problem.

This understanding has important implications for how we approach creative work. The popular notion that creativity requires waiting for inspiration can actually be counterproductive. Studies show that people who work on creative problems regularly, even when they don't feel particularly inspired, tend to produce more innovative solutions than those who wait for the perfect moment. This ""inspiration through perspiration"" approach suggests that creativity is more like a muscle that strengthens with consistent use than a lightning bolt that strikes randomly.

The phenomenon extends to group creativity as well. Research on successful innovation teams reveals that breakthrough ideas rarely come from a single brilliant individual. Instead, they emerge from what Sawyer calls ""group flow""—a collaborative state where ideas build upon each other through rapid interaction and exchange. ""Innovation is almost always a team sport,"" notes Dr. Teresa Amabile of Harvard Business School. ""Even when we credit a single person with an invention, closer examination usually reveals extensive collaboration and iteration.""

However, this incremental view of creativity doesn't diminish the importance of preparation and expertise. Studies consistently show that creative breakthroughs occur most frequently within domains where individuals have deep knowledge and extensive experience. A chemist is unlikely to have revolutionary insights in music composition, and vice versa. ""Creativity isn't about thinking outside the box,"" Sawyer argues. ""It's about thoroughly understanding what's inside the box first, then carefully and systematically expanding its boundaries.""

The metaphor of creativity as muscle-building is instructive, but it has limitations. Unlike physical muscles, which grow through repetition of the same exercise, creative capacity requires varied experiences and exposure to diverse fields. Some researchers now advocate for ""T-shaped"" knowledge—deep expertise in one area combined with broad familiarity across many domains—as the optimal foundation for creative innovation.

**The following can be inferred from the passage EXCEPT that:**",,100,,,,4,,Individuals who work in multiple unrelated fields will inevitably produce more creative innovations than specialists with deep expertise in one area.,The muscle-building metaphor completely captures all aspects of how creative capacity develops without any limitations.,"Group flow states guarantee breakthrough innovations whenever teams collaborate, regardless of individual preparation or expertise.","The subjective experience of sudden insight may not accurately reflect the gradual, incremental nature of the underlying creative process.",,,VARC/Verbal Ability,0.5
VARC,,,mcsc,markdown,"## Paragraph Organization

### Odd Sentence Out

**DIRECTIONS:** Five jumbled up sentences, related to a topic, are given below. Four of them can be put together to form a coherent paragraph. Identify the odd one out and select the number of the sentence as your answer.

1. Artificial intelligence systems are increasingly being used in hiring decisions, analyzing résumés and predicting candidate success.
2. These algorithms can inadvertently perpetuate historical biases present in training data, such as gender or racial discrimination.
3. Renewable energy sources like solar and wind power are becoming more cost-effective than traditional fossil fuels.
4. Consequently, many companies have faced criticism for automated hiring systems that discriminate against qualified candidates from underrepresented groups.
5. Critics argue that without careful oversight, AI-driven hiring may actually increase workplace inequality rather than reduce it.

## Select the odd sentence number:",,100,,,,3,,1,2,3,4,,,VARC/Verbal Ability,0.5
VARC,,,mcsc,markdown,"## Paragraph Organization

### Odd Sentence Out

**DIRECTIONS:** Five jumbled up sentences, related to a topic, are given below. Four of them can be put together to form a coherent paragraph. Identify the odd one out and select the number of the sentence as your answer.

1. Ancient Romans developed concrete by mixing volcanic ash, lime, and seawater, creating structures that have lasted over two thousand years.
2. Modern concrete, while faster to produce, often begins deteriorating within decades due to its chemical composition.
3. Scientists studying Roman concrete have discovered that seawater actually strengthens it over time through a rare chemical reaction.
4. Many professional chefs prefer cast iron cookware because it distributes heat evenly and develops a natural non-stick surface.
5. Researchers are now attempting to recreate Roman concrete formulas to develop more durable and sustainable building materials.

## Select the odd sentence number:",,100,,,,4,,1,2,3,4,,,VARC/Verbal Ability,0.5
VARC,,,mcsc,markdown,"## Paragraph Organization

### Sentence Sequence

**DIRECTIONS:** The four sentences (labelled 1, 2, 3 and 4) given below, when properly sequenced, form a coherent paragraph. Choose the correct sequence.

1. This mechanism allows fish to conserve energy while maintaining the oxygen supply necessary for their tissues.
2. Unlike mammals that breathe air, fish extract dissolved oxygen from water using specialized organs called gills.
3. As water flows over the gill filaments, oxygen diffuses into the blood while carbon dioxide diffuses out.
4. The efficiency of this system depends on the countercurrent exchange mechanism, where blood and water flow in opposite directions.

## Choose the correct sequence:",,100,,,,1,,2341,2431,2314,4231,,,VARC/Verbal Ability,0.5
VARC,,,mcsc,markdown,"## Paragraph Organization

### Sentence Sequence

**DIRECTIONS:** The four sentences (labelled 1, 2, 3 and 4) given below, when properly sequenced, form a coherent paragraph. Choose the correct sequence.

1. For example, babies who hear multiple languages regularly develop enhanced abilities to distinguish between different speech sounds.
2. Research shows that exposure to multiple languages in early childhood provides significant cognitive advantages.
3. These benefits extend beyond language, improving problem-solving skills, mental flexibility, and even delaying the onset of dementia in later life.
4. This is why linguists recommend introducing children to second languages as early as possible, ideally before age seven.

## Choose the correct sequence:",,100,,,,1,,2134,1234,2143,2314,,,VARC/Verbal Ability,0.5
VARC,,,mcsc,markdown,"## Summary Identification

**DIRECTIONS:** Read the paragraph and identify the most appropriate summary.

The placebo effect demonstrates that the mind can influence the body's physical response to treatment, even when no active medical ingredient is administered. When patients believe they are receiving effective treatment, measurable physiological changes can occur, including pain reduction, improved immune function, and faster healing. This phenomenon is not simply ""mind over matter"" or wishful thinking—brain imaging studies show that placebos trigger the release of real biochemical substances like endorphins and dopamine. The placebo effect is so powerful that all new medications must be tested against placebos in clinical trials to determine their true effectiveness. However, ethical questions arise about whether doctors should sometimes prescribe placebos, given that deception may be necessary for the effect to work, potentially undermining the trust between physician and patient.

## Choose the best summary:",,100,,,,1,,"The placebo effect shows that belief in treatment can trigger real physiological responses, requiring new medications to be tested against placebos, though its use raises ethical concerns about deception in medical practice.","The placebo effect occurs when patients improve simply because they believe they are being treated, which is why doctors must test all new medications carefully.",The placebo effect proves that most physical symptoms are imaginary and can be cured through positive thinking without actual medical intervention.,"The placebo effect demonstrates that the mind influences physical healing through biochemical changes, which is essential for clinical trials but poses ethical dilemmas.",,,VARC/Verbal Ability,0.5
VARC,,,mcsc,markdown,"## Summary Identification

**DIRECTIONS:** Read the paragraph and identify the most appropriate summary.

The tragedy of the commons refers to a situation where individuals, acting independently in their own self-interest, collectively deplete or degrade a shared resource, even when such depletion is contrary to everyone's long-term interests. First articulated by ecologist Garrett Hardin in 1968, the concept explains why common resources like fisheries, forests, and the atmosphere are often overexploited. Each person or entity gains the full benefit of exploiting the resource but shares the cost of depletion with others, creating an incentive structure that leads to overconsumption. Solutions to this problem include establishing property rights, government regulation, or developing community-based management systems where users collectively agree on sustainable practices. The concept has been applied beyond environmental issues to problems ranging from antibiotic resistance (where overuse of antibiotics benefits individual patients but creates resistant bacteria that harm everyone) to internet bandwidth consumption.

## Choose the best summary:",,100,,,,1,,"The tragedy of the commons occurs when shared resources are depleted because individuals pursuing self-interest create collective harm, with solutions including property rights, regulation, or community management, and applications extending beyond environmental issues.",The tragedy of the commons is an environmental concept that explains why fisheries and forests are being destroyed by greedy individuals.,The tragedy of the commons shows that people are inherently selfish and will always exploit shared resources unless governments force them to stop.,"The tragedy of the commons, introduced by Garrett Hardin, describes how shared resources get depleted when everyone uses them for personal gain.",,,VARC/Verbal Ability,0.5
VARC,,,mcsc,markdown,"## Summary Identification

**DIRECTIONS:** Read the paragraph and identify the most appropriate summary.

Neuroplasticity—the brain's ability to reorganize itself by forming new neural connections throughout life—has fundamentally challenged the long-held belief that the adult brain is fixed and unchangeable. Research demonstrates that the brain can adapt structurally and functionally in response to experience, learning, and even injury. London taxi drivers, for instance, show enlarged hippocampi (brain regions associated with spatial navigation) after years of memorizing the city's complex street layout. Similarly, stroke patients can recover lost functions as undamaged brain areas assume responsibilities previously handled by damaged regions. This adaptability has profound implications for education, rehabilitation, and cognitive aging. However, neuroplasticity is not unlimited—the degree of change possible decreases with age, and certain critical periods in development remain important. Moreover, neuroplasticity can be maladaptive, as seen in chronic pain conditions where the brain becomes oversensitive to pain signals.

## Choose the best summary:",,100,,,,2,,"Neuroplasticity is the brain's ability to form new connections throughout life in response to experience and injury, with significant implications for learning and recovery.","Neuroplasticity shows that the adult brain can reorganize itself structurally and functionally, as demonstrated by taxi drivers and stroke patients, though this capacity decreases with age and can sometimes be maladaptive, challenging the notion of a fixed adult brain.","Recent research on neuroplasticity has proven that the brain can change at any age, which means that anyone can recover completely from brain injuries.","Neuroplasticity refers to how the brain adapts to new experiences, and studies of London taxi drivers show that learning new skills can physically change brain structure.",,,VARC/Verbal Ability,0.5
DILR,DILR-SET1,1,mcsc,markdown,"## SET: 1 - **QUIZ SCORE**
### Question  No.1 to Question No.3 are based on the same Set.

### Read the following and answer the questions
Five students — **Aman, Bala, Chitra, Dev, Esha** — took a 5-question quiz.

**Scoring:** Each correct answer gives **2 marks**. Incorrect/unattempted gives **0**.

You are told:

1. All five students scored **different** marks.
2. The **total** marks of all five students combined is **30**.
3. Exactly **one** student scored the **maximum possible marks**.
4. **Chitra scored 2 marks less than Aman.**
5. **Dev scored 2 marks more than Bala.**
6. **Esha scored the lowest marks.**
7. **Bala and Esha together scored 6 marks.**

**How many questions did Dev answer correctly?**",,120,,,,3,,1,2,3,4,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,DILR-SET1,2,mcsc,markdown,"## SET: 1 - **QUIZ SCORE**
### Question  No.1 to Question No.3 are based on the same Set.

### Read the following and answer the questions
Five students — **Aman, Bala, Chitra, Dev, Esha** — took a 5-question quiz.

**Scoring:** Each correct answer gives **2 marks**. Incorrect/unattempted gives **0**.

You are told:

1. All five students scored **different** marks.
2. The **total** marks of all five students combined is **30**.
3. Exactly **one** student scored the **maximum possible marks**.
4. **Chitra scored 2 marks less than Aman.**
5. **Dev scored 2 marks more than Bala.**
6. **Esha scored the lowest marks.**
7. **Bala and Esha together scored 6 marks.**

**Who scored exactly 8 marks?**",,120,,,,2,,Aman,Chitra,Dev,None of them,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,DILR-SET1,3,mcsc,markdown,"## SET: 1 - **QUIZ SCORE**
### Question  No.1 to Question No.3 are based on the same Set.

### Read the following and answer the questions
Five students — **Aman, Bala, Chitra, Dev, Esha** — took a 5-question quiz.

**Scoring:** Each correct answer gives **2 marks**. Incorrect/unattempted gives **0**.

You are told:

1. All five students scored **different** marks.
2. The **total** marks of all five students combined is **30**.
3. Exactly **one** student scored the **maximum possible marks**.
4. **Chitra scored 2 marks less than Aman.**
5. **Dev scored 2 marks more than Bala.**
6. **Esha scored the lowest marks.**
7. **Bala and Esha together scored 6 marks.**

**Who scored the highest marks?**",,120,,,,1,,Aman,Bala,Dev,None of them,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,,,mcsc,markdown,"## SET: 2 - **DI SET: SMARTPHONE SALES**
### Question  No.4 to Question No.7 are based on the same Set.

### Read the following and answer the questions

**Table 1: Units Sold (in ’000 units)**
![units_sold_bar.png](https://assess-platform-prod-user-data.s3.ap-south-1.amazonaws.com/admin/64cb939e88382767d8b2491b/1768547064826-units_sold_bar.png)



**Table 2: Average Selling Price (₹ per unit)**
![avg_price_bar_labeled.png](https://assess-platform-prod-user-data.s3.ap-south-1.amazonaws.com/admin/64cb939e88382767d8b2491b/1768547086749-avg_price_bar_labeled.png)


**Note:** Revenue in a quarter = (Units Sold × Price). Units Sold are in thousands.

## What was the **total revenue in Q2** (in ₹ million)?",,120,,,,2,,72.2,74.2,76.1,70.4,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,DILR-SET2,1,mcsc,markdown,"## SET: 2 - **DI SET: SMARTPHONE SALES**
### Question  No.4 to Question No.7 are based on the same Set.

### Read the following and answer the questions
**DIRECTIONS:** The following two tables show the Units Sold (in ’000 units) and Average Selling Price (₹ per unit) for four smartphone models — Alpha, Beta, Gamma, Delta — across three quarters (Q1, Q2, Q3).

**Table 1: Units Sold (in ’000 units)**
![units_sold_bar.png](https://assess-platform-prod-user-data.s3.ap-south-1.amazonaws.com/admin/64cb939e88382767d8b2491b/1768547064826-units_sold_bar.png)



**Table 2: Average Selling Price (₹ per unit)**
![avg_price_bar_labeled.png](https://assess-platform-prod-user-data.s3.ap-south-1.amazonaws.com/admin/64cb939e88382767d8b2491b/1768547086749-avg_price_bar_labeled.png)


**Note:** Revenue in a quarter = (Units Sold × Price). Units Sold are in thousands.

**Which model shows the **highest percentage increase in revenue from Q1 to Q3**?**",,120,,,,4,,Delta,Beta,Alpha,Gamma,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,DILR-SET2,2,mcsc,markdown,"## SET: 2 - **DI SET: SMARTPHONE SALES**
### Question  No.4 to Question No.7 are based on the same Set.

### Read the following and answer the questions
**DIRECTIONS:** The following two tables show the Units Sold (in ’000 units) and Average Selling Price (₹ per unit) for four smartphone models — Alpha, Beta, Gamma, Delta — across three quarters (Q1, Q2, Q3).

**Table 1: Units Sold (in ’000 units)**
![units_sold_bar.png](https://assess-platform-prod-user-data.s3.ap-south-1.amazonaws.com/admin/64cb939e88382767d8b2491b/1768547064826-units_sold_bar.png)



**Table 2: Average Selling Price (₹ per unit)**
![avg_price_bar_labeled.png](https://assess-platform-prod-user-data.s3.ap-south-1.amazonaws.com/admin/64cb939e88382767d8b2491b/1768547086749-avg_price_bar_labeled.png)


**Note:** Revenue in a quarter = (Units Sold × Price). Units Sold are in thousands.

**If **Gamma’s Q3 price** was reduced by **10%** (units unchanged), what would be the **new total revenue in Q3** (in ₹ million)?**",,120,,,,1,,73.8,74.6,75.1,76.1,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,DILR-SET2,3,mcsc,markdown,"## SET: 2 - **DI SET: SMARTPHONE SALES**
### Question  No.4 to Question No.7 are based on the same Set.

### Read the following and answer the questions
**DIRECTIONS:** The following two tables show the Units Sold (in ’000 units) and Average Selling Price (₹ per unit) for four smartphone models — Alpha, Beta, Gamma, Delta — across three quarters (Q1, Q2, Q3).

**Table 1: Units Sold (in ’000 units)**
![units_sold_bar.png](https://assess-platform-prod-user-data.s3.ap-south-1.amazonaws.com/admin/64cb939e88382767d8b2491b/1768547064826-units_sold_bar.png)



**Table 2: Average Selling Price (₹ per unit)**
![avg_price_bar_labeled.png](https://assess-platform-prod-user-data.s3.ap-south-1.amazonaws.com/admin/64cb939e88382767d8b2491b/1768547086749-avg_price_bar_labeled.png)


**Note:** Revenue in a quarter = (Units Sold × Price). Units Sold are in thousands.

**What is the **weighted average selling price of Alpha** across Q1–Q3 (weighted by units sold)?**",,120,,,,4,,₹509,₹515,₹513,₹511,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,DILR-SET3,1,mcsc,markdown,"## SET: 3 - **TOURNAMENT**
### Question  No.8 to Question No.11 are based on the same Set.

**DIRECTIONS:** Read the information given below and answer the questions.

Six teams - Arsenal, Bayern, Chelsea, Dortmund, Juventus, and Milan - participated in a round-robin football tournament where each team played every other team exactly once. A win awarded 3 points, a draw awarded 1 point to each team, and a loss awarded 0 points.

The goal difference for a team is calculated as (goals scored - goals conceded) across all their matches. No match ended with more than 3 goals being scored in total.

The following information is known:

1. Arsenal finished first with 12 points, winning 4 matches and losing only 1 match. Their goal difference was +6.
2. Chelsea finished unbeaten in the tournament and had a goal difference of +5.
3. Bayern finished with 10 points and scored exactly 8 goals. They lost only 1 match in the tournament.
4. The match between Arsenal and Bayern ended 2-1 in favor of Arsenal. This was Bayern's only loss.
5. Arsenal's only loss was against Chelsea, who won that match 2-1.
6. Arsenal beat Juventus 3-0, and Chelsea beat Milan 3-0. These were the only two matches where a team scored 3 or more goals.
7. Dortmund did not win a single match in the tournament and finished with 2 points.
8. The match between Bayern and Chelsea ended in a draw with both teams scoring 1 goal each.
9. Milan finished last with only 1 point and a goal difference of -7.
10. Juventus finished with 5 points and their only win was against Milan by a scoreline of 1-0.

**What is the total number of matches lost by Juventus, Dortmund, and Milan combined?**",,120,,,,1,,9,7,8,10,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,DILR-SET3,2,mcsc,markdown,"## SET: 3 - **TOURNAMENT**
### Question  No.8 to Question No.11 are based on the same Set.

**DIRECTIONS:** Read the information given below and answer the questions.

Six teams - Arsenal, Bayern, Chelsea, Dortmund, Juventus, and Milan - participated in a round-robin football tournament where each team played every other team exactly once. A win awarded 3 points, a draw awarded 1 point to each team, and a loss awarded 0 points.

The goal difference for a team is calculated as (goals scored - goals conceded) across all their matches. No match ended with more than 3 goals being scored in total.

The following information is known:

1. Arsenal finished first with 12 points, winning 4 matches and losing only 1 match. Their goal difference was +6.
2. Chelsea finished unbeaten in the tournament and had a goal difference of +5.
3. Bayern finished with 10 points and scored exactly 8 goals. They lost only 1 match in the tournament.
4. The match between Arsenal and Bayern ended 2-1 in favor of Arsenal. This was Bayern's only loss.
5. Arsenal's only loss was against Chelsea, who won that match 2-1.
6. Arsenal beat Juventus 3-0, and Chelsea beat Milan 3-0. These were the only two matches where a team scored 3 or more goals.
7. Dortmund did not win a single match in the tournament and finished with 2 points.
8. The match between Bayern and Chelsea ended in a draw with both teams scoring 1 goal each.
9. Milan finished last with only 1 point and a goal difference of -7.
10. Juventus finished with 5 points and their only win was against Milan by a scoreline of 1-0.

**How many goals did Bayern Munich score in their match against AC Milan?**",,120,,,,3,,0,1,2,3,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,DILR-SET3,3,mcsc,markdown,"## SET: 3 - **TOURNAMENT**
### Question  No.8 to Question No.11 are based on the same Set.
**DIRECTIONS:** Read the information given below and answer the questions.

Six teams - Arsenal, Bayern, Chelsea, Dortmund, Juventus, and Milan - participated in a round-robin football tournament where each team played every other team exactly once. A win awarded 3 points, a draw awarded 1 point to each team, and a loss awarded 0 points.

The goal difference for a team is calculated as (goals scored - goals conceded) across all their matches. No match ended with more than 3 goals being scored in total.

The following information is known:

1. Arsenal finished first with 12 points, winning 4 matches and losing only 1 match. Their goal difference was +6.
2. Chelsea finished unbeaten in the tournament and had a goal difference of +5.
3. Bayern finished with 10 points and scored exactly 8 goals. They lost only 1 match in the tournament.
4. The match between Arsenal and Bayern ended 2-1 in favor of Arsenal. This was Bayern's only loss.
5. Arsenal's only loss was against Chelsea, who won that match 2-1.
6. Arsenal beat Juventus 3-0, and Chelsea beat Milan 3-0. These were the only two matches where a team scored 3 or more goals.
7. Dortmund did not win a single match in the tournament and finished with 2 points.
8. The match between Bayern and Chelsea ended in a draw with both teams scoring 1 goal each.
9. Milan finished last with only 1 point and a goal difference of -7.
10. Juventus finished with 5 points and their only win was against Milan by a scoreline of 1-0.

**How many points did Chelsea accumulate in the tournament?**",,120,,,,3,,9,10,11,12,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,,,mcsc,markdown,"## **TOURNAMENT**

**DIRECTIONS:** Read the information given below and answer the questions.

Six teams - Arsenal, Bayern, Chelsea, Dortmund, Juventus, and Milan - participated in a round-robin football tournament where each team played every other team exactly once. A win awarded 3 points, a draw awarded 1 point to each team, and a loss awarded 0 points.

The goal difference for a team is calculated as (goals scored - goals conceded) across all their matches. No match ended with more than 3 goals being scored in total.

The following information is known:

1. Arsenal finished first with 12 points, winning 4 matches and losing only 1 match. Their goal difference was +6.
2. Chelsea finished unbeaten in the tournament and had a goal difference of +5.
3. Bayern finished with 10 points and scored exactly 8 goals. They lost only 1 match in the tournament.
4. The match between Arsenal and Bayern ended 2-1 in favor of Arsenal. This was Bayern's only loss.
5. Arsenal's only loss was against Chelsea, who won that match 2-1.
6. Arsenal beat Juventus 3-0, and Chelsea beat Milan 3-0. These were the only two matches where a team scored 3 or more goals.
7. Dortmund did not win a single match in the tournament and finished with 2 points.
8. The match between Bayern and Chelsea ended in a draw with both teams scoring 1 goal each.
9. Milan finished last with only 1 point and a goal difference of -7.
10. Juventus finished with 5 points and their only win was against Milan by a scoreline of 1-0.

## How many matches ended in a draw in the tournament?",,120,,,,1,,4,3,2,5,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,DILR-SET4,1,mcsc,markdown,"## SET: 1 - Quiz Scoreboard Deduction
#### Question No.1 to Question No.4 are based on the same SET

**DIRECTIONS:** Read the information given below and answer the questions.

Six students — **Aman, Bala, Chitra, Dev, Esha, Farhan** — took an **8-question** quiz.

**Scoring rule (per question):**
- Correct = **+2**
- Incorrect = **-1**
- Unattempted = **0**
(Maximum possible score = **16**)

### The following information is known:
1. All six students scored **different** total marks.
2. The **total** marks scored by all six students combined is **50**.
3. Exactly **one** student attempted **all 8 questions**.
4. **Chitra** had **no incorrect** answers and left exactly **2 questions unattempted**.
5. **Aman** left exactly **2 questions unattempted** and scored **3 marks less** than Chitra.
6. **Bala** scored **2 marks less** than Aman and left exactly **1 more** question unattempted than Aman.
7. **Dev** had **no incorrect** answers and attempted exactly **half** of the questions.
8. Dev’s total score was exactly **1 mark more** than Bala’s total score.
9. **Farhan** got exactly **2 questions incorrect**.
10. **Esha** attempted the **same number of questions as Bala** and got exactly **2 questions incorrect**.

**How many questions did **Bala** answer correctly?**",,120,,,,1,,4,5,6,7,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,DILR-SET4,2,mcsc,markdown,"## SET: 1 - Quiz Scoreboard Deduction
#### Question No.1 to Question No.4 are based on the same SET

**DIRECTIONS:** Read the information given below and answer the questions.

Six students — **Aman, Bala, Chitra, Dev, Esha, Farhan** — took an **8-question** quiz.

**Scoring rule (per question):**
- Correct = **+2**
- Incorrect = **-1**
- Unattempted = **0**
(Maximum possible score = **16**)

### The following information is known:
1. All six students scored **different** total marks.
2. The **total** marks scored by all six students combined is **50**.
3. Exactly **one** student attempted **all 8 questions**.
4. **Chitra** had **no incorrect** answers and left exactly **2 questions unattempted**.
5. **Aman** left exactly **2 questions unattempted** and scored **3 marks less** than Chitra.
6. **Bala** scored **2 marks less** than Aman and left exactly **1 more** question unattempted than Aman.
7. **Dev** had **no incorrect** answers and attempted exactly **half** of the questions.
8. Dev’s total score was exactly **1 mark more** than Bala’s total score.
9. **Farhan** got exactly **2 questions incorrect**.
10. **Esha** attempted the **same number of questions as Bala** and got exactly **2 questions incorrect**.

**What was **Esha’s total score**?**",,120,,,,3,,2,3,4,5,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,DILR-SET4,3,mcsc,markdown,"## SET: 1 - Quiz Scoreboard Deduction
#### Question No.1 to Question No.4 are based on the same SET

**DIRECTIONS:** Read the information given below and answer the questions.

Six students — **Aman, Bala, Chitra, Dev, Esha, Farhan** — took an **8-question** quiz.

**Scoring rule (per question):**
- Correct = **+2**
- Incorrect = **-1**
- Unattempted = **0**
(Maximum possible score = **16**)

### The following information is known:
1. All six students scored **different** total marks.
2. The **total** marks scored by all six students combined is **50**.
3. Exactly **one** student attempted **all 8 questions**.
4. **Chitra** had **no incorrect** answers and left exactly **2 questions unattempted**.
5. **Aman** left exactly **2 questions unattempted** and scored **3 marks less** than Chitra.
6. **Bala** scored **2 marks less** than Aman and left exactly **1 more** question unattempted than Aman.
7. **Dev** had **no incorrect** answers and attempted exactly **half** of the questions.
8. Dev’s total score was exactly **1 mark more** than Bala’s total score.
9. **Farhan** got exactly **2 questions incorrect**.
10. **Esha** attempted the **same number of questions as Bala** and got exactly **2 questions incorrect**.

**What is the **total number of incorrect answers** made by all six students combined?**",,120,,,,2,,5,6,7,8,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,,,mcsc,markdown,"## SET: 1 - Quiz Scoreboard Deduction
#### Question No.1 to Question No.4 are based on the same SET

**DIRECTIONS:** Read the information given below and answer the questions.

Six students — **Aman, Bala, Chitra, Dev, Esha, Farhan** — took an **8-question** quiz.

**Scoring rule (per question):**
- Correct = **+2**
- Incorrect = **-1**
- Unattempted = **0**
(Maximum possible score = **16**)

### The following information is known:
1. All six students scored **different** total marks.
2. The **total** marks scored by all six students combined is **50**.
3. Exactly **one** student attempted **all 8 questions**.
4. **Chitra** had **no incorrect** answers and left exactly **2 questions unattempted**.
5. **Aman** left exactly **2 questions unattempted** and scored **3 marks less** than Chitra.
6. **Bala** scored **2 marks less** than Aman and left exactly **1 more** question unattempted than Aman.
7. **Dev** had **no incorrect** answers and attempted exactly **half** of the questions.
8. Dev’s total score was exactly **1 mark more** than Bala’s total score.
9. **Farhan** attempted **all 8 questions** and got exactly **2 questions incorrect**.
10. **Esha** attempted the **same number of questions as Bala** and got exactly **2 questions incorrect**.

## How many questions were **left unattempted in total** by all six students combined?",,120,,,,4,,11,12,13,14,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,DILR-SET5,1,mcsc,markdown,"## SET: 2 - SEATING ARRANGEMENT (6 People)
#### Question No.5 to Question No.7 are based on the same SET

Six people — Aman, Bala, Chitra, Dev, Esha, Farhan — are seated in a row of 6 chairs.

All are facing North.
(So left/right are as per your view.)

Important: “Exactly one person sits between X and Y” means there is one seat gap between them.

You are told:
1. Aman and Farhan sit at opposite ends.
2. Exactly two people sit between Aman and Dev.
3. Bala sits immediately to the left of Dev.
4. Exactly one person sits between Dev and Chitra.
5. Esha sits to the left of Chitra.
6. Esha is not adjacent to Farhan.
7. Chitra is not seated at any end.

**Who sits third from the right end?**",,120,,,,4,,Dev,Chitra,Bala,Esha,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,DILR-SET5,2,mcsc,markdown,"## SET: 2 - SEATING ARRANGEMENT (6 People)
#### Question No.5 to Question No.7 are based on the same SET

Six people — Aman, Bala, Chitra, Dev, Esha, Farhan — are seated in a row of 6 chairs.

All are facing North.
(So left/right are as per your view.)

Important: “Exactly one person sits between X and Y” means there is one seat gap between them.

You are told:
1. Aman and Farhan sit at opposite ends.
2. Exactly two people sit between Aman and Dev.
3. Bala sits immediately to the left of Dev.
4. Exactly one person sits between Dev and Chitra.
5. Esha sits to the left of Chitra.
6. Esha is not adjacent to Farhan.
7. Chitra is not seated at any end.

**Who sits immediately to the right of Bala?**",,120,,,,1,,Dev,Aman,Esha,Farhan,,,DILR/Data Interpretation & Logical Reasoning,0
DILR,DILR-SET5,3,mcsc,markdown,"## SET: 2 - SEATING ARRANGEMENT (6 People)
#### Question No.5 to Question No.7 are based on the same SET

Six people — Aman, Bala, Chitra, Dev, Esha, Farhan — are seated in a row of 6 chairs.

All are facing North.
(So left/right are as per your view.)

Important: “Exactly one person sits between X and Y” means there is one seat gap between them.

You are told:
1. Aman and Farhan sit at opposite ends.
2. Exactly two people sit between Aman and Dev.
3. Bala sits immediately to the left of Dev.
4. Exactly one person sits between Dev and Chitra.
5. Esha sits to the left of Chitra.
6. Esha is not adjacent to Farhan.
7. Chitra is not seated at any end.

**Who sits at the extreme left end?**",,120,,,,2,,Aman,Farhan,Bala,Chitra,,,DILR/Data Interpretation & Logical Reasoning,0
