section,setId,setSeq,questionType,contentType,contentBody,intAnswer,prepTime(in_seconds),floatAnswer.max,floatAnswer.min,fitbAnswer,mcscAnswer,subjectiveAnswer,option.1,option.2,option.3,option.4,option.5,mcmcAnswer,tagRelationships,difficultyLevel
DILR,DILR-2,1,mcsc,markdown,"**Read the information given below and answer the question that follows.**

Four flights, operated by the airlines Aster, Birch, Cedar and Delta, depart one after another from a regional airport, no two at the same time. Each flight goes to a different city among Lisbon, Cairo, Oslo and Tokyo.

- Aster departs earlier than Birch.
- The flight to Tokyo departs first.
- Cedar flies to Cairo.
- The flight to Oslo departs immediately after the flight to Lisbon.
- Delta departs third.
- Cedar departs earlier than Delta.

**Which airline operates the last flight to depart?**",,260,,,,4,,Aster,Delta,Cedar,Birch,,,DILR/logic-quiz-scores,0.5
DILR,DILR-2,2,mcsc,markdown,"**Read the information given below and answer the question that follows.**

Four flights, operated by the airlines Aster, Birch, Cedar and Delta, depart one after another from a regional airport, no two at the same time. Each flight goes to a different city among Lisbon, Cairo, Oslo and Tokyo.

- Aster departs earlier than Birch.
- The flight to Tokyo departs first.
- Cedar flies to Cairo.
- The flight to Oslo departs immediately after the flight to Lisbon.
- Delta departs third.
- Cedar departs earlier than Delta.

**To which city does Delta fly?**",,275,,,,1,,Lisbon,Cairo,Tokyo,Oslo,,,DILR/logic-quiz-scores,0.5
DILR,DILR-2,3,mcsc,markdown,"**Read the information given below and answer the question that follows.**

Four flights, operated by the airlines Aster, Birch, Cedar and Delta, depart one after another from a regional airport, no two at the same time. Each flight goes to a different city among Lisbon, Cairo, Oslo and Tokyo.

- Aster departs earlier than Birch.
- The flight to Tokyo departs first.
- Cedar flies to Cairo.
- The flight to Oslo departs immediately after the flight to Lisbon.
- Delta departs third.
- Cedar departs earlier than Delta.

**Suppose the airport swaps the departure slots of the two flights currently in the second and fourth positions, leaving every destination with its own aircraft unchanged. After the swap, the flight to which city departs immediately before the flight to Oslo?**",,345,,,,3,,Cairo,Oslo,Tokyo,Lisbon,,,DILR/logic-quiz-scores,1
DILR,DILR-3,1,mcsc,markdown,"**Study the data given below and answer the question that follows.**

A tour operator sells three package types across four cities. Table 1 gives the number of packages sold (in thousands) and Table 2 gives the price per package (in thousand rupees). Revenue for any cell = packages sold (in '000) x price per package (in '000 rupees), so all revenue figures are in millions of rupees.

**Packages sold (in thousands)**

| Package | Jaipur | Kochi | Shimla | Goa |
|---|--:|--:|--:|--:|
| Heritage | 4 | 10 | 8 | 6 |
| Coastal | 30 | 8 | 5 | 4 |
| Mountain | 2 | 6 | 10 | 20 |

**Price per package (in thousand rupees)**

| Package | Jaipur | Kochi | Shimla | Goa |
|---|--:|--:|--:|--:|
| Heritage | 20 | 22 | 25 | 18 |
| Coastal | 15 | 16 | 14 | 12 |
| Mountain | 30 | 28 | 26 | 24 |

**What is the total revenue earned from Coastal packages across all four cities?**",,300,,,,3,,664 million rupees,720 million rupees,696 million rupees,648 million rupees,,,DILR/di-table,1
DILR,DILR-3,2,mcsc,markdown,"**Study the data given below and answer the question that follows.**

A tour operator sells three package types across four cities. Table 1 gives the number of packages sold (in thousands) and Table 2 gives the price per package (in thousand rupees). Revenue for any cell = packages sold (in '000) x price per package (in '000 rupees), so all revenue figures are in millions of rupees.

**Packages sold (in thousands)**

| Package | Jaipur | Kochi | Shimla | Goa |
|---|--:|--:|--:|--:|
| Heritage | 4 | 10 | 8 | 6 |
| Coastal | 30 | 8 | 5 | 4 |
| Mountain | 2 | 6 | 10 | 20 |

**Price per package (in thousand rupees)**

| Package | Jaipur | Kochi | Shimla | Goa |
|---|--:|--:|--:|--:|
| Heritage | 20 | 22 | 25 | 18 |
| Coastal | 15 | 16 | 14 | 12 |
| Mountain | 30 | 28 | 26 | 24 |

**The ratio of total Mountain revenue to total Heritage revenue (across all cities) is closest to which of the following?**",,340,,,,3,,7 : 4,3 : 2,8 : 5,5 : 3,,,DILR/di-table,1
DILR,DILR-3,3,mcsc,markdown,"**Study the data given below and answer the question that follows.**

A tour operator sells three package types across four cities. Table 1 gives the number of packages sold (in thousands) and Table 2 gives the price per package (in thousand rupees). Revenue for any cell = packages sold (in '000) x price per package (in '000 rupees), so all revenue figures are in millions of rupees.

**Packages sold (in thousands)**

| Package | Jaipur | Kochi | Shimla | Goa |
|---|--:|--:|--:|--:|
| Heritage | 4 | 10 | 8 | 6 |
| Coastal | 30 | 8 | 5 | 4 |
| Mountain | 2 | 6 | 10 | 20 |

**Price per package (in thousand rupees)**

| Package | Jaipur | Kochi | Shimla | Goa |
|---|--:|--:|--:|--:|
| Heritage | 20 | 22 | 25 | 18 |
| Coastal | 15 | 16 | 14 | 12 |
| Mountain | 30 | 28 | 26 | 24 |

**Which city has the lowest overall average price per package (total revenue divided by total packages sold)?**",,400,,,,4,,Goa,Shimla,Kochi,Jaipur,,,DILR/di-table,1
DILR,DILR-3,4,mcsc,markdown,"**Study the data given below and answer the question that follows.**

A tour operator sells three package types across four cities. Table 1 gives the number of packages sold (in thousands) and Table 2 gives the price per package (in thousand rupees). Revenue for any cell = packages sold (in '000) x price per package (in '000 rupees), so all revenue figures are in millions of rupees.

**Packages sold (in thousands)**

| Package | Jaipur | Kochi | Shimla | Goa |
|---|--:|--:|--:|--:|
| Heritage | 4 | 10 | 8 | 6 |
| Coastal | 30 | 8 | 5 | 4 |
| Mountain | 2 | 6 | 10 | 20 |

**Price per package (in thousand rupees)**

| Package | Jaipur | Kochi | Shimla | Goa |
|---|--:|--:|--:|--:|
| Heritage | 20 | 22 | 25 | 18 |
| Coastal | 15 | 16 | 14 | 12 |
| Mountain | 30 | 28 | 26 | 24 |

**By how much does Goa's total revenue exceed Kochi's total revenue?**",,290,,,,2,,96 million rupees,120 million rupees,132 million rupees,108 million rupees,,,DILR/di-table,1
DILR,DILR-4,1,mcsc,markdown,"**Read the information given below and answer the question that follows.**

A cultural trust runs four community centres, named Aster, Birch, Cedar and Dune. Over one season the four centres together host a total of exactly 26 workshops. Each centre hosts a different whole number of workshops, and each hosts between 3 and 10 workshops (both inclusive). Separately, the four centres open for the season in four different months, one each in March, April, May and June.

The following facts are known about the workshop counts:

- Aster hosts more workshops than every other centre, and Dune hosts fewer than every other centre.
- Birch hosts more workshops than Cedar.
- Cedar hosts exactly 6 workshops.
- Aster hosts an odd number of workshops.
- Aster hosts exactly two more workshops than Birch.

The following facts are known about the opening months:

- Cedar opens in the earliest of the four months, and Birch opens in the latest of the four months.
- Aster opens in an earlier month than Dune.

**How many workshops does Dune host?**",,280,,,,1,,4,9,7,6,,,DILR/logic-constraints,0.5
DILR,DILR-4,2,mcsc,markdown,"**Read the information given below and answer the question that follows.**

A cultural trust runs four community centres, named Aster, Birch, Cedar and Dune. Over one season the four centres together host a total of exactly 26 workshops. Each centre hosts a different whole number of workshops, and each hosts between 3 and 10 workshops (both inclusive). Separately, the four centres open for the season in four different months, one each in March, April, May and June.

The following facts are known about the workshop counts:

- Aster hosts more workshops than every other centre, and Dune hosts fewer than every other centre.
- Birch hosts more workshops than Cedar.
- Cedar hosts exactly 6 workshops.
- Aster hosts an odd number of workshops.
- Aster hosts exactly two more workshops than Birch.

The following facts are known about the opening months:

- Cedar opens in the earliest of the four months, and Birch opens in the latest of the four months.
- Aster opens in an earlier month than Dune.

**Which centre opens in the third of the four months?**",,300,,,,4,,Cedar,Birch,Aster,Dune,,,DILR/logic-constraints,1
DILR,DILR-4,3,mcsc,markdown,"**Read the information given below and answer the question that follows.**

A cultural trust runs four community centres, named Aster, Birch, Cedar and Dune. Over one season the four centres together host a total of exactly 26 workshops. Each centre hosts a different whole number of workshops, and each hosts between 3 and 10 workshops (both inclusive). Separately, the four centres open for the season in four different months, one each in March, April, May and June.

The following facts are known about the workshop counts:

- Aster hosts more workshops than every other centre, and Dune hosts fewer than every other centre.
- Birch hosts more workshops than Cedar.
- Cedar hosts exactly 6 workshops.
- Aster hosts an odd number of workshops.
- Aster hosts exactly two more workshops than Birch.

The following facts are known about the opening months:

- Cedar opens in the earliest of the four months, and Birch opens in the latest of the four months.
- Aster opens in an earlier month than Dune.

**Suppose only these workshop facts are kept: the counts are distinct whole numbers from 3 to 10 summing to 26, Aster hosts the most, Dune the fewest, and Birch hosts more than Cedar. The facts fixing Cedar at 6, making Aster odd and setting Aster two above Birch are dropped. How many different count-assignments to the four centres are then possible?**",,340,,,,3,,10,6,8,12,,,DILR/logic-constraints,1
DILR,DILR-4,4,mcsc,markdown,"**Read the information given below and answer the question that follows.**

A cultural trust runs four community centres, named Aster, Birch, Cedar and Dune. Over one season the four centres together host a total of exactly 26 workshops. Each centre hosts a different whole number of workshops, and each hosts between 3 and 10 workshops (both inclusive). Separately, the four centres open for the season in four different months, one each in March, April, May and June.

The following facts are known about the workshop counts:

- Aster hosts more workshops than every other centre, and Dune hosts fewer than every other centre.
- Birch hosts more workshops than Cedar.
- Cedar hosts exactly 6 workshops.
- Aster hosts an odd number of workshops.
- Aster hosts exactly two more workshops than Birch.

The following facts are known about the opening months:

- Cedar opens in the earliest of the four months, and Birch opens in the latest of the four months.
- Aster opens in an earlier month than Dune.

**What is the combined number of workshops hosted by the centre that opens first and the centre that opens last?**",,300,,,,4,,16,11,15,13,,,DILR/logic-constraints,1
DILR,DILR-5,1,mcsc,markdown,"**Read the information given below and answer the question that follows.**

A field consultant visits five clients, named Vernon, Wesley, Xavier, Yara and Zane, over a single working week. She visits exactly one client on each of the five days from Monday to Friday, and no client is visited more than once.

The following conditions all hold:

- Wesley is visited on Monday.
- Zane is visited on the day immediately after the day on which Xavier is visited.
- Xavier is visited on an earlier day than Yara.
- Vernon is visited on an earlier day than Xavier.

**Which client does the consultant visit on Friday?**",,260,,,,1,,Yara,Zane,Vernon,Xavier,,,DILR/logic-investment,0.5
DILR,DILR-5,2,mcsc,markdown,"**Read the information given below and answer the question that follows.**

A field consultant visits five clients, named Vernon, Wesley, Xavier, Yara and Zane, over a single working week. She visits exactly one client on each of the five days from Monday to Friday, and no client is visited more than once.

The following conditions all hold:

- Wesley is visited on Monday.
- Zane is visited on the day immediately after the day on which Xavier is visited.
- Xavier is visited on an earlier day than Yara.
- Vernon is visited on an earlier day than Xavier.

**On which day is Xavier visited?**",,260,,,,2,,Tuesday,Wednesday,Monday,Thursday,,,DILR/logic-investment,0.5
DILR,DILR-5,3,mcsc,markdown,"**Read the information given below and answer the question that follows.**

A field consultant visits five clients, named Vernon, Wesley, Xavier, Yara and Zane, over a single working week. She visits exactly one client on each of the five days from Monday to Friday, and no client is visited more than once.

The following conditions all hold:

- Wesley is visited on Monday.
- Zane is visited on the day immediately after the day on which Xavier is visited.
- Xavier is visited on an earlier day than Yara.
- Vernon is visited on an earlier day than Xavier.

**Suppose the condition that Vernon is visited before Xavier is dropped, while the other three conditions still hold. How many different visiting orders for the week are then possible?**",,330,,,,3,,4,5,3,2,,,DILR/logic-investment,1
DILR,DILR-6,1,mcsc,markdown,"**Study the data given below and answer the question that follows.**

A ceramic tile maker ships four tile designs. The first chart shows boxes shipped (in thousands of boxes) and the second shows the price per box (in rupees) for three financial years FY22, FY23 and FY24. Revenue for any design in a year = boxes shipped (in '000) x price per box (in rupees), so all revenue figures are in thousands of rupees.

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-31/DILR-6_0.png)

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-31/DILR-6_1.png)

**What is the total revenue from all four designs in FY24?**",,340,,,,3,,"44,300 thousand rupees","46,200 thousand rupees","45,710 thousand rupees","43,950 thousand rupees",,,DILR/di-graph,1
DILR,DILR-6,2,mcsc,markdown,"**Study the data given below and answer the question that follows.**

A ceramic tile maker ships four tile designs. The first chart shows boxes shipped (in thousands of boxes) and the second shows the price per box (in rupees) for three financial years FY22, FY23 and FY24. Revenue for any design in a year = boxes shipped (in '000) x price per box (in rupees), so all revenue figures are in thousands of rupees.

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-31/DILR-6_0.png)

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-31/DILR-6_1.png)

**Which design recorded the highest percentage growth in revenue from FY22 to FY24?**",,400,,,,2,,Terra,Onyx,Marble,Slate,,,DILR/di-graph,1
DILR,DILR-6,3,mcsc,markdown,"**Study the data given below and answer the question that follows.**

A ceramic tile maker ships four tile designs. The first chart shows boxes shipped (in thousands of boxes) and the second shows the price per box (in rupees) for three financial years FY22, FY23 and FY24. Revenue for any design in a year = boxes shipped (in '000) x price per box (in rupees), so all revenue figures are in thousands of rupees.

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-31/DILR-6_0.png)

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-31/DILR-6_1.png)

**Over the three years, what is Slate's average price per box weighted by the number of boxes shipped?**",,320,,,,3,,215.00 rupees,210.00 rupees,211.33 rupees,213.33 rupees,,,DILR/di-graph,1
DILR,DILR-6,4,mcsc,markdown,"**Study the data given below and answer the question that follows.**

A ceramic tile maker ships four tile designs. The first chart shows boxes shipped (in thousands of boxes) and the second shows the price per box (in rupees) for three financial years FY22, FY23 and FY24. Revenue for any design in a year = boxes shipped (in '000) x price per box (in rupees), so all revenue figures are in thousands of rupees.

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-31/DILR-6_0.png)

![chart](https://s13n-curr-images-bucket.s3.ap-south-1.amazonaws.com/imat/2026-07-31/DILR-6_1.png)

**By how much did the combined total revenue of all four designs change from FY22 to FY23?**",,360,,,,4,,"increased by 9,780 thousand rupees","increased by 8,900 thousand rupees","increased by 8,320 thousand rupees","increased by 9,320 thousand rupees",,,DILR/di-graph,1
QA,QA-MCQ-1,1,mcsc,text,A trader marks his goods 60% above cost price and then allows two successive discounts of 25% and 20% on the marked price. What is his overall profit or loss percentage?,,200,,,,1,,4% loss,6% loss,4% profit,2% loss,,,QA/quant,0.5
QA,QA-MCQ-2,1,mcsc,text,"A invests Rs 16000 for 9 months, B invests Rs 24000 for 4 months and C invests Rs 12000 for 10 months in a business. If the total annual profit is Rs 9000, what is B's share?",,210,,,,3,,Rs 3600,Rs 3000,Rs 2400,Rs 2000,,,QA/quant,0.5
QA,QA-MCQ-3,1,mcsc,text,A vessel holds 60 litres of a milk and water mixture in which milk and water are in the ratio 5:1. How much water must be added so that the ratio of milk to water becomes 5:2?,,190,,,,2,,12 litres,10 litres,15 litres,8 litres,,,QA/quant,0.5
QA,QA-MCQ-4,1,mcsc,text,A boat covers 36 km downstream in 2 hours and the same 36 km upstream in 3 hours. What is the speed of the stream?,,180,,,,2,,6 km/h,3 km/h,2 km/h,15 km/h,,,QA/quant,0.5
QA,QA-MCQ-5,1,mcsc,text,A can finish a piece of work in 8 days and B can finish the same work in 12 days. They work on alternate days with A starting on the first day. In how many days will the work be completed?,,240,,,,1,,9.5 days,9 days,10 days,8.5 days,,,QA/quant,0.5
QA,QA-MCQ-6,1,mcsc,text,A sum of Rs 8000 is invested at 20% per annum compounded half-yearly for one year. What is the compound interest earned?,,200,,,,4,,Rs 1600,Rs 1728,Rs 1764,Rs 1680,,,QA/quant,0.5
QA,QA-MCQ-7,1,mcsc,text,In how many ways can the letters of the word PENCIL be arranged so that the two vowels E and I are never together?,,220,,,,1,,480,720,240,600,,,QA/quant,0.5
QA,QA-MCQ-8,1,mcsc,text,A bag contains 5 red balls and 4 blue balls. Two balls are drawn at random without replacement. What is the probability that at least one of them is red?,,240,,,,1,,5/6,5/9,1/6,2/3,,,QA/quant,1
QA,QA-MCQ-9,1,mcsc,text,"A solid metallic sphere of radius 6 cm is melted and recast into small cones, each having base radius 2 cm and height 3 cm. How many such cones can be made?",,230,,,,1,,72,36,54,108,,,QA/quant,1
QA,QA-MCQ-10,1,mcsc,text,What is the remainder when 3 raised to the power 101 is divided by 100?,,250,,,,2,,9,3,1,27,,,QA/quant,1
QA,QA-MCQ-11,1,mcsc,text,The sum of the first n terms of an arithmetic progression is given by 3n squared plus 5n. What is the 12th term of this progression?,,220,,,,2,,68,74,80,72,,,QA/quant,1
QA,QA-MCQ-12,1,mcsc,text,"**If a + b + c = 0 and a² + b² + c² = 14, what is the value of a⁴ + b⁴ + c⁴?**",,260,,,,3,,196,49,98,72,,,QA/quant,1
QA,QA-MCQ-13,1,mcsc,text,"For x > 0, what is the minimum value of x^2 + 250/x?",,270,,,,3,,100,70,75,80,,,QA/quant,1
QA,QA-MCQ-14,1,mcsc,text,What is the value of the product (log base 2 of 3)(log base 3 of 4)(log base 4 of 5) ... (log base 63 of 64)?,,230,,,,4,,5,8,32,6,,,QA/quant,1
QA,QA-MCQ-15,1,mcsc,text,"Points A(2, 3) and B(8, 5) lie in the coordinate plane. A point P is chosen on the x-axis. What is the least possible value of AP + PB?",,250,,,,4,,12,√52,√68,10,,,QA/quant,1
QA,QA-MCQ-16,1,mcsc,text,"Among 100 employees, 40 use Python, 48 use R, and 45 use SQL. Also 15 use both Python and R, 18 use both R and SQL, 12 use both Python and SQL, and 8 use all three tools. How many employees use exactly one of the three tools?",,260,,,,1,,67,96,75,59,,,QA/quant,1
QA,QA-MCQ-17,1,mcsc,text,What is the sum 1/(1*3) + 1/(3*5) + 1/(5*7) + ... + 1/(19*21)?,,240,,,,2,,9/19,10/21,20/21,11/23,,,QA/quant,1
QA,QA-TITA-1,1,tita,text,Find the sum of all positive integer divisors of 360 (including 1 and 360 themselves).,1170,240,,,,,,,,,,,,QA/quant,0.5
QA,QA-TITA-2,1,tita,text,An arithmetic progression has first term 7 and common difference 4. Find the sum of its first 30 terms.,1950,220,,,,,,,,,,,,QA/quant,0.5
QA,QA-TITA-3,1,tita,text,"What is the remainder when 17 raised to the power 256 is divided by 100? (In other words, give the last two digits of 17^256.)",81,420,,,,,,,,,,,,QA/quant,1
QA,QA-TITA-4,1,tita,text,"In a group of 200 people, 100 use app A, 90 use app B and 80 use app C. Exactly 40 people use all three apps and exactly 20 people use none of the three. How many people use exactly two of the three apps?",10,450,,,,,,,,,,,,QA/quant,1
QA,QA-TITA-5,1,tita,text,"A positive integer 30 is to be written as a sum of one or more positive integers. Over all such ways, what is the maximum possible value of the product of those parts?",59049,430,,,,,,,,,,,,QA/quant,1
